,campaign_name,adset_name,Region,Age Range,TargetAudience
266,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
267,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
268,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
269,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
270,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
271,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
272,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
273,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
274,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
275,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
276,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
277,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
278,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
279,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
280,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
281,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
282,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
283,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
284,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
285,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
286,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
287,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
288,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
289,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
290,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
291,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
292,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
293,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
294,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
295,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
296,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
297,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
298,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
299,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
300,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
301,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
302,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
303,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
304,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
305,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
306,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
307,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
308,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
309,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
310,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
311,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
312,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
313,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
314,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
315,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
316,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
317,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
318,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
319,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
320,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
321,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
322,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
323,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
324,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
325,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
326,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
327,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
328,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
329,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
330,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
331,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
332,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
333,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
334,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
335,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
336,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
337,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
338,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
339,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
340,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
341,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
342,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
343,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
344,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
345,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
346,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
347,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
348,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
349,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
350,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
351,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
352,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
353,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
354,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
355,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
356,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
357,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
358,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
359,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
360,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
361,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
362,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
363,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
364,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
365,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
366,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
367,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
368,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
369,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
370,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
371,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
372,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
373,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
374,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
375,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
376,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
377,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
378,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
379,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
380,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
381,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
382,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
383,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
384,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
385,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
386,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
387,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
388,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
389,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
390,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
391,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
392,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
393,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
394,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
395,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
396,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
397,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
398,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
399,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
400,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
401,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
402,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
403,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
404,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
405,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
406,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
407,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
408,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
409,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
410,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
411,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
412,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
413,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
414,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
415,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
416,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
417,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
418,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
419,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
420,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
421,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
422,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
423,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
424,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
425,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
426,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
427,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
428,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
429,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
430,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
431,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
432,USP_2_Lead-gen-2_Top4-states_050424,USP-2_KA_TN_050424,India: Karnataka; Tamil Nadu,25-35,CSE
433,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
434,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
435,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
436,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
437,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
438,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
439,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
440,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
441,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
442,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
443,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
444,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
445,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
446,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
447,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
448,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
449,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
450,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
451,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
452,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
453,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
454,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
455,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
456,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
457,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
458,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
459,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
460,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
461,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
462,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
463,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
464,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
465,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
466,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
467,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
468,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
469,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
470,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
471,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
472,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
473,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
474,USP_MS + Coop Campaign_240224,MS + Coop KA&TN Ad set - 240224,India: Karnataka; Tamil Nadu,24-30,CSE
475,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
476,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
477,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
478,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
479,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
480,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
481,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
482,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
483,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
484,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
485,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
486,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
487,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
488,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
